#WL	an[1]	bn[1]	an[2]	bn[2]	an[3]	bn[3]	an[4]	bn[4]	an[5]	bn[5]	an[6]	bn[6]	an[7]	bn[7]	
# o-spectra-Ag-Si-channels-TotalR036.00nm-Qabs05.6205545352034--inshell0031.94nm--outshell0004.06nm-fails0
400	0.01509380422862678824	0.005303915904190169978	0.0001200651706864320123	4.40788825689865759e-05	6.043179062918978522e-07	2.266973390026613449e-07	2.054129389481632577e-09	7.52210109373320735e-10	4.955024738568748787e-12	1.724932039414897437e-12	8.879368287622244718e-15	2.887891268216502484e-15	1.22603712949674987e-17	3.681013016840826503e-18	
400.1333333333333258	0.01509944419177638129	0.005262027900301841608	0.0001200032726670546211	4.373666610699389291e-05	6.03226496068316255e-07	2.248297642033711281e-07	2.047999159883310811e-09	7.455607895587873016e-10	4.934933347837780344e-12	1.708584495266676997e-12	8.834566717494950206e-15	2.858645920242981349e-15	1.218710064558175111e-17	3.641328676229183509e-18	
400.2666666666666515	0.01510510364764163296	0.005220403455176225033	0.0001199413388881029053	4.339633777471919439e-05	6.021346855860223456e-07	2.22973144643844077e-07	2.041873689313617314e-09	7.38954670140388718e-10	4.914880247244740037e-12	1.692354947259219015e-12	8.789898374441308003e-15	2.829633679102862728e-15	1.211412196659761337e-17	3.601990897985761459e-18	
400.3999999999999773	0.01511078243300727382	0.005179040720563546536	0.0001198793655018752887	4.305788683776044529e-05	6.0104244511997678e-07	2.211274173628419114e-07	2.035752857043855891e-09	7.323914820398221868e-10	4.894865067255995798e-12	1.67624258603828261e-12	8.745362334347627957e-15	2.800852784119081824e-15	1.204143339824049728e-17	3.562996813953332493e-18	
400.5333333333333599	0.01511648038068486022	0.005137937862792865337	0.0001198173486052233233	4.272130262869371087e-05	5.999497446554308057e-07	2.192925197787494979e-07	2.029636541668560532e-09	7.258709578924107313e-10	4.874887437812640522e-12	1.66024660784472342e-12	8.700957674835734419e-15	2.772301487905575314e-15	1.19690330882929295e-17	3.524343579579610331e-18	
400.6666666666666856	0.01512219731943837027	0.005097093062648976741	0.0001197552842386459201	4.238657454662088175e-05	5.988565538837201082e-07	2.174683896871768202e-07	2.023524621094673826e-09	7.193928320358515747e-10	4.85494698831051614e-12	1.644366214475168791e-12	8.656683475232800199e-15	2.743978056267611935e-15	1.18969191920405424e-17	3.486028373725382963e-18	
400.8000000000000114	0.01512793307390382022	0.005056504515246848519	0.0001196931683852844289	4.205369205669923861e-05	5.977628421976070822e-07	2.156549652584723287e-07	2.01741697252938906e-09	7.129568404986686991e-10	4.835043347576445906e-12	1.628600613241837321e-12	8.612538816524653892e-15	2.715880768097712538e-15	1.182508987218731615e-17	3.448048398465404624e-18	
400.9333333333333371	0.0151336874645086189	0.005016170429909039274	0.000119630996969952169	4.172264468968921115e-05	5.966685786868241681e-07	2.138521850353296227e-07	2.011313472468959702e-09	7.065627209891090827e-10	4.815176143847387675e-12	1.612949016933682978e-12	8.56852278132259092e-15	2.68800791527657981e-15	1.175354329879016796e-17	3.410400878896295452e-18	
401.0666666666666629	0.01513946030739045899	0.004976089030044138564	0.0001195687658581424658	4.139342204150215054e-05	5.955737321334664162e-07	2.120599879303846026e-07	2.005213996686804963e-09	7.002102128839405032e-10	4.795345004747985314e-12	1.597410643777369383e-12	8.524634453820850778e-15	2.660357802572115006e-15	1.168227764918609034e-17	3.373083062944215811e-18	
401.1999999999999886	0.01514525141431165289	0.004936258553024553027	0.0001195064708549594914	4.106601377274080391e-05	5.944782710071194591e-07	2.102783132237880593e-07	1.999118420220989999e-09	6.938990572171976419e-10	4.775549557266400327e-12	1.581984717398081319e-12	8.480872919755962289e-15	2.632928747539818344e-15	1.161129110791425568e-17	3.336092221172551785e-18	
401.3333333333333144	0.01515106059257662757	0.00489667725006879672	0.0001194441077041329694	4.074040960826567415e-05	5.933821634603049094e-07	2.085071005608971123e-07	1.993026617362728933e-09	6.876289966693656638e-10	4.7557894277338351e-12	1.566670466781861356e-12	8.437237266371745013e-15	2.605719080425764634e-15	1.154058186665610751e-17	3.299425646596354527e-18	
401.4666666666666401	0.01515688764494238332	0.00485734338612149423	0.0001193816720869249191	4.041659933674409343e-05	5.922853773235008651e-07	2.067462899498759356e-07	1.986938461643585059e-09	6.813997755562644603e-10	4.736064241798978347e-12	1.551467126236626138e-12	8.393726582372510853e-15	2.578727144066662886e-15	1.147014812414771218e-17	3.263080654490398999e-18	
401.6000000000000227	0.01516273236953003326	0.004818255239735425542	0.0001193191596210371324	4.009457281020924429e-05	5.91187880100146321e-07	2.049958217593597472e-07	1.980853825822982483e-09	6.752111398182461883e-10	4.716373624406151063e-12	1.536373935354908522e-12	8.350339957888920582e-15	2.551951293794985924e-15	1.139998808612198101e-17	3.227054582207573782e-18	
401.7333333333333485	0.01516859455973532111	0.004779411102956107084	0.0001192565658595391823	3.977431994362847103e-05	5.900896389617804698e-07	2.032556367161644049e-07	1.974772581875692538e-09	6.690628370094084207e-10	4.696717199771837701e-12	1.521390138976232971e-12	8.307076484435876026e-15	2.525389897342080913e-15	1.133009996523428621e-17	3.191344788993843894e-18	
401.8666666666666742	0.01517447400413366072	0.004740809281204797637	0.0001191938862897031631	3.945583071446289705e-05	5.889906207427341353e-07	2.015256759029280291e-07	1.968694600978573659e-09	6.629546162867854809e-10	4.677094591359066996e-12	1.50651498714927427e-12	8.263935254869096424e-15	2.499041334741939768e-15	1.126048198098240536e-17	3.155948655803159293e-18	
