#WL	an[1]	bn[1]	an[2]	bn[2]	an[3]	bn[3]	an[4]	bn[4]	an[5]	bn[5]	an[6]	bn[6]	an[7]	bn[7]	
# Si-Ag-Si-sweep-ch
1	4.373916779865477668e-06	4.773865407215306959e-12	4.833323424323207331e-12	2.102607159146032401e-17	4.868880563930715872e-18	5.176984449717612154e-23	4.984692942823458094e-24	8.149657080203429369e-29	4.272296909729892057e-30	8.912951229997186699e-35	2.95457362463396722e-36	7.166895604969444729e-41	1.654859014275971083e-42	4.415341615691120079e-47	
2	3.503588977566282289e-05	1.527984706564736828e-10	1.5511210386240734e-10	2.69195538477947325e-15	6.246995986727823972e-16	2.651141771912408708e-20	2.557435625192847886e-21	1.669326210777579283e-25	8.766025797128536648e-27	7.302488297837763279e-31	2.424557022376051027e-32	2.348712431120033173e-36	5.431271973349041728e-38	5.787810732586009445e-42	
3	0.0001184893317004267251	1.160751435251828965e-09	1.183552549188922628e-09	4.601213874283996956e-14	1.071598274393726605e-14	1.019524186334824983e-18	9.865546184445618003e-20	1.44432441088621441e-23	7.606061096074362383e-25	1.421530289074215946e-28	4.732228361627477502e-30	1.028679427474471912e-33	2.384637319952072171e-35	5.703382452486749605e-39	
4	0.0002816456608826780283	4.893962636647518555e-09	5.021186426456587516e-09	3.448852160336219441e-13	8.072678609830085193e-14	1.35845756205928212e-17	1.320278271381015231e-18	3.421039031568327966e-22	1.808766279685522586e-23	5.98546492012429036e-27	1.999939279460513476e-28	7.69971794496050863e-32	1.791092139046340928e-33	7.588997687157452541e-37	
5	0.0005519892613410141676	1.494515747325323871e-08	1.545703930032607955e-08	1.64565908432309952e-12	3.877023901663390745e-13	1.012726401032029348e-16	9.898159662507199187e-18	3.984578987780960561e-21	2.117553777937540488e-22	1.089194229911683934e-25	3.656763991400095652e-27	2.189127087058682805e-30	5.115017687843906343e-32	3.371123012203533219e-35	
6	0.0009577127926441862844	3.721827790220224304e-08	3.887353725070037393e-08	5.901557535411282459e-12	1.401454455064460551e-12	5.229190814272161162e-16	5.146251438720714714e-17	2.962354318802477128e-20	1.584228880633106592e-21	1.165943679225325313e-24	3.937384660149571302e-26	3.374175732392285068e-29	7.927052043082250633e-31	7.481732859419542863e-34	
7	0.001527819703519554383	8.051869873277003992e-08	8.508824705423691918e-08	1.737854526847974256e-11	4.166058428648534972e-12	2.095660543200447859e-15	2.079352006467950276e-16	1.615691753863473133e-19	8.705095057826246515e-21	8.654465854684111118e-24	2.942920133967110266e-25	3.408626525442010652e-28	8.059891950285304534e-30	1.028656482511315564e-32	
8	0.002292189551865567165	1.571508276128305442e-07	1.683375156088178176e-07	4.430324430484080979e-11	1.073747120391273936e-11	6.97696913450304012e-15	6.988547129254432823e-16	7.024606023158991465e-19	3.817515254760910811e-20	4.913918480637766181e-23	1.684407671548676246e-24	2.527551876948053119e-27	6.021397727288868915e-29	9.961675599544784413e-32	
9	0.003281600498652405794	2.835236575784018129e-07	3.084443312387761678e-07	1.011669461264823579e-10	2.482705703764054734e-11	2.016087901757567791e-14	2.041324822304124778e-15	2.56859795554271848e-18	1.409657978526538239e-19	2.273738505287945584e-22	7.865356971262011374e-24	1.479996307454554206e-26	3.555913892678643653e-28	7.381594983666821605e-31	
10	0.00452770214681487513	4.807643248851613812e-07	5.322215459849375112e-07	2.118024231549731063e-10	5.27127176674896369e-11	5.210109842652995194e-14	5.339612564884150585e-15	8.193478700833232909e-18	4.546380955499434169e-19	8.952709147018750523e-22	3.128770836990361683e-23	7.193274085676859053e-26	1.744863121539050161e-27	4.428720690075621344e-30	
11	0.006062930779294434767	7.753391082293722869e-07	8.751731816262258765e-07	4.133529920934350597e-10	1.044948861242698982e-10	1.230125205894738235e-13	1.277789321423421176e-14	2.340291457556044433e-17	1.314544263892373237e-18	3.093585220253679548e-21	1.093480787629599248e-22	3.007121626380784429e-25	7.372013355428809698e-27	2.239908343403806725e-29	
12	0.00792035807614828273	1.199680580266209954e-06	1.383571052518858712e-06	7.612559461727499395e-10	1.957948113509631906e-10	2.695634090554949388e-13	2.841941118829369133e-14	6.101930355746668107e-17	3.473887835904688331e-18	9.597352141058867758e-21	3.434986856591283024e-22	1.110052555269607786e-24	2.753221888409840176e-26	9.838692672133765616e-29	
13	0.01013346364313107151	1.792818791633550036e-06	2.117003869584536772e-06	1.335364856879488195e-09	3.500187583505888871e-10	5.548538547588580172e-13	5.945461180614251082e-14	1.473714068644886598e-16	8.514301728245386889e-18	2.719764908526179328e-20	9.868051705757680857e-22	3.691210183366949187e-24	9.272519914023733367e-26	3.839015078475985184e-28	
14	0.01273582128323995019	2.601013410030555764e-06	3.151518569507427518e-06	2.247337100189900943e-09	6.013453955271826326e-10	1.082782522253138769e-12	1.180924801914867961e-13	3.33461537573038825e-16	1.957591684927025773e-17	7.135729260332641759e-20	2.627691198543644854e-21	1.122953044415143595e-23	2.860209449859357237e-25	1.354287032939441415e-27	
15	0.01576068901989270341	3.678382679719207381e-06	4.583505967027486617e-06	3.649414042699611794e-09	9.986374262413710207e-10	2.018133636557253294e-12	2.243572708233404775e-13	7.133107362499134364e-16	4.260486111621008229e-17	1.751858029907019845e-19	6.555240753465306365e-21	3.164177306783434123e-23	8.180651810322580466e-25	4.379868745348764299e-27	
